"questionnaire_timestamp";"id";"bed_time";"late";"late_reason";"wake_time";"sleep_transition";"sleep_struggle";"night_wake";"wake_earlier";"wake_earlier_problem";"sleep_quality";"physical_activity";"mental_digital_activity";"social_activity";"light";"presleep_description";"temptation_smoking";"temptation_eating";"temptation_chat";"temptation_coffee";"temptation_social_media";"temptation_internet";"temptation_tv";"temptation_alcohol";"temptation_soft_drink";"temptation_cleaning";"temptation_shopping";"temptation_other";"bed_time_plan_aligned";"steps";"active_minutes";"sun_hours";"temptation_score";"ego_depletion";"date";"day_of_week";"procrastination_minutes";"procrastination_minutes_positive";"procrastination_minutes_positive_15by15";"procrastination_minutes_positive_four_bins";"sleep_transition_minutes_estimated";"sleep_minutes";"procrastination_minutes_four_day_cumulative_history";"procrastination_minutes_three_day_cumulative_history";"procrastination_minutes_two_day_cumulative_history";"sleep_minutes_four_day_cumulative_history";"sleep_minutes_three_day_cumulative_history";"sleep_minutes_two_day_cumulative_history";"sleep_struggle_four_day_cumulative_history";"sleep_struggle_three_day_cumulative_history";"sleep_struggle_two_day_cumulative_history";"night_wake_four_day_cumulative_history";"night_wake_three_day_cumulative_history";"night_wake_two_day_cumulative_history";"sleep_quality_four_day_cumulative_history";"sleep_quality_three_day_cumulative_history";"sleep_quality_two_day_cumulative_history";"social_activity_four_day_cumulative_history";"social_activity_three_day_cumulative_history";"social_activity_two_day_cumulative_history";"light_four_day_cumulative_history";"light_three_day_cumulative_history";"light_two_day_cumulative_history";"temptation_eating_four_day_cumulative_history";"temptation_eating_three_day_cumulative_history";"temptation_eating_two_day_cumulative_history";"temptation_coffee_four_day_cumulative_history";"temptation_coffee_three_day_cumulative_history";"temptation_coffee_two_day_cumulative_history";"temptation_score_four_day_cumulative_history";"temptation_score_three_day_cumulative_history";"temptation_score_two_day_cumulative_history";"procrastination_minutes_three_days_ago";"procrastination_minutes_two_days_ago";"procrastination_minutes_one_days_ago";"temptation_score_three_days_ago";"temptation_score_two_days_ago";"temptation_score_one_days_ago";"bed_time_three_days_ago";"bed_time_two_days_ago";"bed_time_one_days_ago";"sleep_minutes_three_days_ago";"sleep_minutes_two_days_ago";"sleep_minutes_one_days_ago";"sleep_deficit_change";"sleep_deficit_minutes_simple";"procrastination_minutes_three_day_weighted_cumulative_history";"ELQ";"DLQ";"DPAL";"EPAL";"EMAL";"PDSQ";"BTP";"CSD";"ML";"EA";"SP"
"2017-04-21 07:59:14+02:00";"EM11";"2017-04-21 01:00:00";1.0;"Soul party";"2017-04-20 07:00:00";0.0;0.0;1.0;1.0;3.0;1.0;2.0;0.0;1.0;3.0;"Dansen, drinken, fietsen";0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;"2017-04-20 23:00:00";20491.0;44.0;12.3;2.0;0.0;"2017-04-20 07:59:14+02:00";3.0;120.0;120.0;8.0;3.0;"0:15:00";345.0;195.0;150.0;120.0;1805.0;1345.0;850.0;1.0;1.0;0.0;2.0;1.0;1.0;9.0;7.0;4.0;5.0;4.0;2.0;5.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;45.0;30.0;0.0;0.0;0.0;0.0;"2017-04-17 22:15:00";"2017-04-18 22:00:00";"2017-04-19 21:30:00";460.0;495.0;505.0;135.0;135.0;126.0;3.0;12.3;20491.0;2.0;0.0;1.0;120.0;126.0;-24.6;2.0;20589.4
"2017-04-22 13:19:46+02:00";"EM11";"2017-04-21 21:15:00";1.0;"Vakantie planning";"2017-04-21 06:20:00";1.0;1.0;2.0;1.0;3.0;0.0;1.0;2.0;2.0;1.0;"Wandelen, eten, huishouden, computer";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2017-04-21 21:00:00";8714.0;5.0;0.4;0.0;0.0;"2017-04-21 13:19:46+02:00";4.0;15.0;15.0;1.0;1.0;"0:30:00";515.0;165.0;135.0;135.0;1860.0;1365.0;860.0;2.0;1.0;1.0;3.0;3.0;3.0;7.0;4.0;1.0;6.0;4.0;3.0;5.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;30.0;0.0;120.0;0.0;0.0;2.0;"2017-04-18 22:00:00";"2017-04-19 21:30:00";"2017-04-21 01:00:00";495.0;505.0;345.0;-35.0;100.0;75.0;1.0;0.4;8714.0;1.0;2.0;0.0;15.0;75.0;0.0;3.0;8786.0
"2017-04-23 11:56:03+02:00";"EM11";"2017-04-22 21:15:00";1.0;"Voorbereiding vakantie";"2017-04-22 06:00:00";0.0;0.0;0.0;0.0;0.0;3.0;2.0;1.0;2.0;1.0;"Eten, huishouden, wandelen, computer, vakantie voorbereidingen";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2017-04-22 21:00:00";15697.0;31.0;7.8;0.0;0.0;"2017-04-22 11:56:03+02:00";5.0;15.0;15.0;1.0;1.0;"0:15:00";510.0;150.0;150.0;30.0;1875.0;1370.0;1025.0;1.0;1.0;1.0;3.0;3.0;2.0;7.0;4.0;3.0;6.0;5.0;4.0;5.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;120.0;15.0;0.0;2.0;0.0;"2017-04-19 21:30:00";"2017-04-21 01:00:00";"2017-04-21 21:15:00";505.0;345.0;515.0;-30.0;45.0;46.5;1.0;7.8;15697.0;2.0;1.0;3.0;15.0;46.5;0.0;3.0;15737.5
"2017-04-24 11:09:48+02:00";"EM11";"2017-04-23 23:00:00";1.0;"vrijen:) de laatste keer voor we het klooster in gaan:(";"2017-04-23 07:00:00";0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;3.0;0.0;"Wandelen, bad, seks";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2017-04-23 22:00:00";6879.0;1.0;5.5;0.0;0.0;"2017-04-23 11:09:48+02:00";6.0;60.0;60.0;4.0;2.0;"0:15:00";465.0;210.0;90.0;75.0;1835.0;1490.0;975.0;1.0;1.0;0.0;3.0;2.0;0.0;7.0;6.0;6.0;8.0;7.0;5.0;5.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;120.0;15.0;15.0;2.0;0.0;0.0;"2017-04-21 01:00:00";"2017-04-21 21:15:00";"2017-04-22 21:15:00";345.0;515.0;510.0;15.0;85.0;70.5;0.0;5.5;6879.0;1.0;0.0;3.0;60.0;70.5;5.5;1.0;6951.0
"2017-04-10 21:53:22+02:00";"FT12";"2017-04-09 23:15:00";0.0;"";"2017-04-09 07:30:00";1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;2.0;"wandelen, bad, TV";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NaT;4309.0;0.0;12.3;0.0;0.0;"2017-04-09 21:53:22+02:00";6.0;nan;nan;nan;nan;"0:30:00";465.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;15.0;nan;nan;2.0;12.3;4309.0;0.0;0.0;2.0;0;0;-12.3;0.0;4294.7
"2017-04-11 21:58:21+02:00";"FT12";"2017-04-10 22:00:00";0.0;"";"2017-04-10 07:30:00";0.0;0.0;1.0;1.0;1.0;1.0;3.0;0.0;2.0;0.0;"bad, massage, sex";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2017-04-11 00:00:00";19412.0;20.0;5.3;0.0;0.0;"2017-04-10 21:58:21+02:00";0.0;-120.0;0.0;0.0;0.0;"0:15:00";555.0;nan;nan;nan;nan;nan;1020.0;nan;nan;0.0;nan;nan;1.0;nan;nan;3.0;nan;nan;4.0;nan;nan;2.0;nan;nan;0.0;nan;nan;0.0;nan;nan;0.0;nan;nan;nan;nan;nan;0.0;nan;nan;"2017-04-09 23:15:00";nan;nan;465.0;-75.0;nan;nan;0.0;5.3;19412.0;3.0;0.0;1.0;0.0;0;5.3;3.0;19413.3
"2017-04-12 17:22:12+02:00";"FT12";"2017-04-11 22:15:00";0.0;"";"2017-04-11 07:30:00";1.0;0.0;1.0;1.0;2.0;1.0;0.0;0.0;2.0;3.0;"eten, film kijken, ebook lezen";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2017-04-11 23:00:00";1785.0;0.0;8.6;0.0;0.0;"2017-04-11 17:22:12+02:00";1.0;-45.0;0.0;0.0;0.0;"0:30:00";525.0;nan;nan;-165.0;nan;1545.0;1080.0;nan;0.0;0.0;nan;2.0;2.0;nan;4.0;2.0;nan;6.0;4.0;nan;5.0;3.0;nan;0.0;0.0;nan;0.0;0.0;nan;0.0;0.0;nan;nan;-120.0;nan;0.0;0.0;nan;"2017-04-09 23:15:00";"2017-04-10 22:00:00";nan;465.0;555.0;-45.0;nan;nan;3.0;8.6;1785.0;0.0;0.0;1.0;0.0;0;-17.2;0.0;1766.8
"2017-04-13 07:40:53+02:00";"FT12";"2017-04-12 22:15:00";0.0;"";"2017-04-12 07:15:00";2.0;0.0;1.0;0.0;0.0;3.0;2.0;2.0;1.0;0.0;"eten, fietsen, bezoek";0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;"2017-04-12 22:00:00";10256.0;10.0;0.9;2.0;0.0;"2017-04-12 07:40:53+02:00";2.0;15.0;15.0;1.0;1.0;"1:00:00";480.0;nan;-150.0;-30.0;2025.0;1560.0;1005.0;0.0;0.0;0.0;3.0;3.0;2.0;7.0;5.0;4.0;7.0;5.0;3.0;5.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;nan;-120.0;-45.0;0.0;0.0;0.0;"2017-04-09 23:15:00";"2017-04-10 22:00:00";"2017-04-11 22:15:00";465.0;555.0;525.0;0.0;0.0;0.0;0.0;0.9;10256.0;2.0;2.0;3.0;15.0;0.0;0.9;4.0;10249.9
"2017-04-14 11:19:12+02:00";"FT12";"2017-04-14 00:00:00";1.0;"TV";"2017-04-13 09:15:00";0.0;0.0;2.0;1.0;1.0;2.0;1.0;2.0;2.0;3.0;"studie, TV";0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;"2017-04-13 23:00:00";5644.0;1.0;7.7;2.0;0.0;"2017-04-13 11:19:12+02:00";3.0;60.0;60.0;4.0;2.0;"0:15:00";540.0;-90.0;30.0;75.0;2100.0;1545.0;1020.0;0.0;0.0;0.0;5.0;4.0;3.0;7.0;6.0;5.0;7.0;5.0;3.0;6.0;6.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;4.0;-120.0;-45.0;15.0;0.0;0.0;2.0;"2017-04-10 22:00:00";"2017-04-11 22:15:00";"2017-04-12 22:15:00";555.0;525.0;480.0;-60.0;0.0;58.5;3.0;7.7;5644.0;1.0;2.0;2.0;60.0;58.5;-15.4;3.0;5682.1
"2017-04-15 07:31:35+02:00";"FT12";"2017-04-15 00:00:00";1.0;"TV";"2017-04-14 07:00:00";0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;3.0;"Studie, TV";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2017-04-14 23:00:00";8838.0;3.0;2.4;0.0;0.0;"2017-04-14 07:31:35+02:00";4.0;60.0;60.0;4.0;2.0;"0:15:00";405.0;90.0;135.0;120.0;1950.0;1425.0;945.0;0.0;0.0;0.0;4.0;3.0;2.0;8.0;7.0;4.0;7.0;5.0;4.0;9.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;2.0;-45.0;15.0;60.0;0.0;2.0;2.0;"2017-04-11 22:15:00";"2017-04-12 22:15:00";"2017-04-14 00:00:00";525.0;480.0;540.0;75.0;75.0;93.0;3.0;2.4;8838.0;0.0;2.0;2.0;60.0;93.0;-4.8;2.0;8922.2
"2017-04-16 12:25:19+02:00";"FT12";"2017-04-16 00:15:00";1.0;"TV";"2017-04-15 08:30:00";1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.0;2.0;2.0;"Studie, TV";0.0;2.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;"2017-04-15 23:00:00";4596.0;2.0;4.7;6.0;0.0;"2017-04-15 12:25:19+02:00";5.0;75.0;75.0;5.0;3.0;"0:30:00";465.0;210.0;195.0;135.0;1890.0;1410.0;870.0;1.0;1.0;1.0;4.0;3.0;1.0;8.0;5.0;3.0;7.0;6.0;4.0;8.0;8.0;5.0;2.0;2.0;2.0;0.0;0.0;0.0;10.0;8.0;6.0;15.0;60.0;60.0;2.0;2.0;0.0;"2017-04-12 22:15:00";"2017-04-14 00:00:00";"2017-04-15 00:00:00";480.0;540.0;405.0;15.0;90.0;117.0;2.0;4.7;4596.0;0.0;2.0;1.0;75.0;117.0;-4.7;2.0;4705.3
"2017-04-17 11:58:03+02:00";"FT12";"2017-04-17 01:30:00";1.0;"feest";"2017-04-16 08:00:00";0.0;0.0;1.0;0.0;0.0;2.0;2.0;1.0;2.0;3.0;"dansen, fietsen";0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;"2017-04-17 00:00:00";14091.0;15.0;3.4;2.0;0.0;"2017-04-16 11:58:03+02:00";6.0;90.0;90.0;6.0;3.0;"0:15:00";375.0;285.0;225.0;165.0;1785.0;1245.0;840.0;1.0;1.0;1.0;4.0;2.0;2.0;7.0;5.0;3.0;8.0;6.0;4.0;11.0;8.0;5.0;2.0;2.0;2.0;0.0;0.0;0.0;10.0;8.0;8.0;60.0;60.0;75.0;2.0;0.0;6.0;"2017-04-14 00:00:00";"2017-04-15 00:00:00";"2017-04-16 00:15:00";540.0;405.0;465.0;105.0;135.0;139.5;3.0;3.4;14091.0;2.0;1.0;2.0;90.0;139.5;-6.8;3.0;14218.7
"2017-04-18 08:47:49+02:00";"FT12";"2017-04-17 23:15:00";0.0;"";"2017-04-17 08:30:00";1.0;1.0;2.0;1.0;2.0;1.0;0.0;2.0;2.0;3.0;"administratie, studie, TV";0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;"2017-04-17 23:00:00";2467.0;1.0;7.4;2.0;0.0;"2017-04-17 08:47:49+02:00";0.0;15.0;15.0;1.0;1.0;"0:30:00";525.0;240.0;180.0;105.0;1770.0;1365.0;900.0;2.0;2.0;1.0;4.0;4.0;3.0;6.0;4.0;3.0;8.0;6.0;4.0;11.0;8.0;6.0;2.0;2.0;0.0;0.0;0.0;0.0;10.0;10.0;4.0;60.0;75.0;90.0;0.0;6.0;2.0;"2017-04-15 00:00:00";"2017-04-16 00:15:00";"2017-04-17 01:30:00";405.0;465.0;375.0;-45.0;150.0;75.0;3.0;7.4;2467.0;0.0;2.0;1.0;15.0;75.0;-14.8;2.0;2524.2
"2017-04-19 23:00:22+02:00";"FT12";"2017-04-19 00:00:00";1.0;"TV";"2017-04-18 07:00:00";0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;3.0;"eten, TV, PC";0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;2.0;"2017-04-18 23:00:00";3942.0;3.0;9.2;6.0;0.0;"2017-04-18 23:00:22+02:00";1.0;60.0;60.0;4.0;2.0;"0:15:00";405.0;240.0;165.0;75.0;1770.0;1305.0;930.0;2.0;1.0;1.0;4.0;3.0;2.0;6.0;5.0;3.0;8.0;6.0;4.0;11.0;9.0;6.0;2.0;0.0;0.0;0.0;0.0;0.0;16.0;10.0;8.0;75.0;90.0;15.0;6.0;2.0;2.0;"2017-04-16 00:15:00";"2017-04-17 01:30:00";"2017-04-17 23:15:00";465.0;375.0;525.0;75.0;150.0;85.5;3.0;9.2;3942.0;0.0;0.0;2.0;60.0;85.5;-18.4;0.0;4007.1
"2017-04-20 11:39:48+02:00";"FT12";"2017-04-20 00:00:00";1.0;"mail";"2017-04-19 08:00:00";0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;2.0;"bad, sex, mail";0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;"2017-04-19 23:30:00";6841.0;5.0;7.1;2.0;0.0;"2017-04-19 11:39:48+02:00";2.0;30.0;30.0;2.0;1.0;"0:15:00";465.0;195.0;105.0;90.0;1770.0;1395.0;870.0;1.0;1.0;0.0;3.0;2.0;0.0;7.0;5.0;4.0;6.0;4.0;2.0;11.0;8.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;10.0;8.0;90.0;15.0;60.0;2.0;2.0;6.0;"2017-04-17 01:30:00";"2017-04-17 23:15:00";"2017-04-19 00:00:00";375.0;525.0;405.0;15.0;150.0;63.0;2.0;7.1;6841.0;1.0;1.0;2.0;30.0;63.0;-7.1;2.0;6892.9
"2017-05-21 09:32:32+02:00";"FT12";"2017-05-20 21:30:00";0.0;"";"2017-05-20 07:30:00";0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;1.0;3.0;"wandelen, tv, pc";0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;2.0;"2017-05-21 00:00:00";5599.0;2.0;12.3;6.0;0.0;"2017-05-20 09:32:32+02:00";5.0;-150.0;0.0;0.0;0.0;"0:15:00";585.0;-45.0;-60.0;-120.0;1980.0;1455.0;1050.0;1.0;0.0;0.0;2.0;0.0;0.0;8.0;7.0;5.0;5.0;3.0;1.0;11.0;8.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;14.0;8.0;15.0;60.0;30.0;2.0;6.0;2.0;"2017-04-17 23:15:00";"2017-04-19 00:00:00";"2017-04-20 00:00:00";525.0;405.0;465.0;-105.0;0.0;0.0;3.0;12.3;5599.0;1.0;1.0;3.0;0.0;0.0;-24.6;2.0;5569.4
"2017-05-22 09:35:21+02:00";"FT12";"2017-05-21 22:30:00";1.0;"";"2017-05-21 07:00:00";0.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0;1.0;3.0;"eten, tv, pc";0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;"2017-05-21 22:00:00";9176.0;19.0;0.4;2.0;0.0;"2017-05-21 09:35:21+02:00";6.0;30.0;30.0;2.0;1.0;"0:15:00";495.0;-30.0;-90.0;-120.0;1950.0;1545.0;1080.0;0.0;0.0;0.0;1.0;1.0;1.0;9.0;7.0;5.0;4.0;2.0;2.0;11.0;8.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;10.0;8.0;60.0;30.0;-150.0;6.0;2.0;6.0;"2017-04-19 00:00:00";"2017-04-20 00:00:00";"2017-05-20 21:30:00";405.0;465.0;585.0;-15.0;0.0;0.0;3.0;0.4;9176.0;1.0;1.0;2.0;30.0;0.0;-0.8;2.0;9171.2
"2017-05-23 09:38:03+02:00";"FT12";"2017-05-23 01:00:00";1.0;"studie";"2017-05-22 08:00:00";1.0;1.0;2.0;1.0;2.0;0.0;0.0;2.0;1.0;3.0;"studie, bezoek, surfen";0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;0.0;0.0;0.0;"2017-05-22 23:00:00";3981.0;9.0;7.8;6.0;0.0;"2017-05-22 09:38:03+02:00";0.0;120.0;120.0;8.0;3.0;"0:30:00";390.0;30.0;0.0;150.0;1935.0;1470.0;885.0;1.0;1.0;1.0;3.0;3.0;3.0;7.0;5.0;2.0;3.0;3.0;2.0;11.0;9.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;14.0;8.0;30.0;-150.0;30.0;2.0;6.0;2.0;"2017-04-20 00:00:00";"2017-05-20 21:30:00";"2017-05-21 22:30:00";465.0;585.0;495.0;90.0;90.0;105.0;3.0;7.8;3981.0;0.0;2.0;0.0;120.0;105.0;-15.6;2.0;4068.4
"2017-04-10 22:48:09+02:00";"gh93";"2017-04-10 03:00:00";1.0;"";"2017-04-09 14:30:00";2.0;1.0;2.0;0.0;0.0;2.0;0.0;3.0;3.0;3.0;"lezen; muziek studiotechniek;";2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;NaT;5945.0;1.0;12.3;4.0;0.0;"2017-04-09 22:48:09+02:00";6.0;nan;nan;nan;nan;"1:00:00";630.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;-150.0;nan;nan;3.0;12.3;5945.0;0.0;3.0;2.0;0;0;-24.6;3.0;5915.4
"2017-04-11 01:28:39+02:00";"gh93";"2017-04-11 01:15:00";0.0;"";"2017-04-10 12:25:00";1.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;2.0;1.0;"muziek;seks";2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;"2017-04-11 05:00:00";22341.0;33.0;8.8;5.0;1.0;"2017-04-10 01:28:39+02:00";0.0;-225.0;0.0;0.0;0.0;"0:30:00";640.0;nan;nan;nan;nan;nan;1270.0;nan;nan;1.0;nan;nan;5.0;nan;nan;4.0;nan;nan;5.0;nan;nan;4.0;nan;nan;1.0;nan;nan;0.0;nan;nan;9.0;nan;nan;nan;nan;nan;4.0;nan;nan;"2017-04-10 03:00:00";nan;nan;630.0;-160.0;nan;nan;1.0;8.8;22341.0;3.0;0.0;2.0;0.0;0;0.0;3.0;22336.0
"2017-04-12 21:51:36+02:00";"gh93";"2017-04-12 02:30:00";0.0;"";"2017-04-11 12:15:00";3.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;1.0;1.0;"muziek;lezen;seks";2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;"2017-04-12 03:30:00";3649.0;3.0;10.7;4.0;0.0;"2017-04-11 21:51:36+02:00";1.0;-60.0;0.0;0.0;0.0;"1:30:00";495.0;nan;nan;-285.0;nan;1765.0;1135.0;nan;2.0;1.0;nan;6.0;4.0;nan;5.0;3.0;nan;6.0;3.0;nan;5.0;2.0;nan;1.0;1.0;nan;0.0;0.0;nan;13.0;9.0;nan;nan;-225.0;nan;4.0;5.0;nan;"2017-04-10 03:00:00";"2017-04-11 01:15:00";nan;630.0;640.0;-15.0;nan;nan;1.0;10.7;3649.0;0.0;2.0;1.0;0.0;0;0.0;2.0;3646.0
"2017-04-13 00:42:19+02:00";"gh93";"2017-04-13 05:00:00";0.0;"vrouwen";"2017-04-12 13:00:00";0.0;0.0;1.0;0.0;0.0;2.0;2.0;1.0;2.0;0.0;"film;seks";2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;"2017-04-13 02:00:00";11915.0;7.0;1.3;4.0;0.0;"2017-04-12 00:42:19+02:00";2.0;180.0;180.0;12.0;3.0;"0:15:00";465.0;nan;-105.0;120.0;2230.0;1600.0;960.0;2.0;1.0;1.0;7.0;5.0;2.0;7.0;5.0;3.0;8.0;5.0;3.0;5.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;17.0;13.0;8.0;nan;-225.0;-60.0;4.0;5.0;4.0;"2017-04-10 03:00:00";"2017-04-11 01:15:00";"2017-04-12 02:30:00";630.0;640.0;495.0;15.0;15.0;105.0;0.0;1.3;11915.0;2.0;1.0;2.0;180.0;105.0;1.3;3.0;12016.3
"2017-04-14 23:19:56+02:00";"gh93";"2017-04-14 04:30:00";0.0;"";"2017-04-13 11:00:00";2.0;1.0;2.0;1.0;0.0;1.0;2.0;0.0;1.0;0.0;"muziek;seks";2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;"2017-04-14 03:00:00";16744.0;15.0;7.2;4.0;0.0;"2017-04-13 23:19:56+02:00";3.0;90.0;90.0;6.0;3.0;"1:00:00";330.0;-15.0;210.0;270.0;1930.0;1290.0;795.0;2.0;2.0;1.0;7.0;4.0;3.0;6.0;4.0;3.0;6.0;4.0;3.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;17.0;12.0;8.0;-225.0;-60.0;180.0;5.0;4.0;4.0;"2017-04-11 01:15:00";"2017-04-12 02:30:00";"2017-04-13 05:00:00";640.0;495.0;465.0;150.0;165.0;168.0;0.0;7.2;16744.0;2.0;0.0;1.0;90.0;168.0;7.2;2.0;16916.2
"2017-04-15 00:11:02+02:00";"gh93";"2017-04-15 03:30:00";0.0;"";"2017-04-14 12:15:00";3.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;3.0;1.0;"muziek;lezen";2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;"2017-04-15 03:00:00";2206.0;0.0;4.4;4.0;0.0;"2017-04-14 00:11:02+02:00";4.0;30.0;30.0;2.0;1.0;"1:30:00";435.0;240.0;300.0;120.0;1725.0;1230.0;765.0;3.0;2.0;2.0;5.0;4.0;3.0;4.0;3.0;1.0;7.0;6.0;4.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;12.0;8.0;-60.0;180.0;90.0;4.0;4.0;4.0;"2017-04-12 02:30:00";"2017-04-13 05:00:00";"2017-04-14 04:30:00";495.0;465.0;330.0;45.0;195.0;111.0;1.0;4.4;2206.0;1.0;1.0;0.0;30.0;111.0;0.0;2.0;2315.0
"2017-04-16 01:20:54+02:00";"gh93";"2017-04-16 03:30:00";0.0;"";"2017-04-15 11:45:00";2.0;1.0;2.0;0.0;0.0;1.0;2.0;1.0;3.0;1.0;"muziek;seks;lezen";2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;"2017-04-16 03:00:00";12947.0;5.0;5.8;4.0;0.0;"2017-04-15 01:20:54+02:00";5.0;30.0;30.0;2.0;1.0;"1:00:00";435.0;330.0;150.0;60.0;1665.0;1200.0;870.0;3.0;3.0;2.0;6.0;5.0;3.0;4.0;2.0;1.0;9.0;7.0;6.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;12.0;8.0;180.0;90.0;30.0;4.0;4.0;4.0;"2017-04-13 05:00:00";"2017-04-14 04:30:00";"2017-04-15 03:30:00";465.0;330.0;435.0;45.0;255.0;63.0;1.0;5.8;12947.0;2.0;1.0;1.0;30.0;63.0;0.0;3.0;13006.0
"2017-04-17 01:03:41+02:00";"Gh93";"2017-04-17 04:00:00";0.0;"";"2017-04-16 13:00:00";1.0;0.0;1.0;0.0;0.0;2.0;2.0;1.0;3.0;2.0;"Lezen;film;muziek;seks";2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;"2017-04-17 03:00:00";16402.0;20.0;5.3;4.0;0.0;"2017-04-16 01:03:41+02:00";6.0;60.0;60.0;4.0;2.0;"0:30:00";510.0;210.0;120.0;90.0;1710.0;1380.0;945.0;3.0;2.0;1.0;6.0;4.0;3.0;4.0;3.0;3.0;10.0;9.0;6.0;4.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;12.0;8.0;90.0;30.0;30.0;4.0;4.0;4.0;"2017-04-14 04:30:00";"2017-04-15 03:30:00";"2017-04-16 03:30:00";330.0;435.0;435.0;-30.0;210.0;81.0;2.0;5.3;16402.0;2.0;1.0;2.0;60.0;81.0;-5.3;3.0;16472.7
